product,scene,category,XMIN,YMIN,XMAX,YMAX
http://i.pinimg.com/400x/df/42/16/df42166e6a339e13e6d2555ca8b4e571.jpg,http://i.pinimg.com/400x/9f/52/f8/9f52f839a99362021a51a0509d7a6c28.jpg,bottomwear,0.279832,0.583842,0.501858,0.888498
http://i.pinimg.com/400x/3b/b8/f3/3bb8f3f6f3a95f6e7e41bfbeb1a70e1b.jpg,http://i.pinimg.com/400x/a0/bc/4c/a0bc4cb2c6dcd51adf36ace55282ef63.jpg,bottomwear,0.384411,0.298262,0.741217,0.600189
http://i.pinimg.com/400x/90/c7/6a/90c76a40949658b33612861ef86c406f.jpg,http://i.pinimg.com/400x/c9/af/f2/c9aff28f1a533353b0afb1f6a6edfbf2.jpg,bottomwear,0.579689,0.01704,0.954482,0.793251
http://i.pinimg.com/400x/19/ec/8f/19ec8f289cb201ec38f19d832e62036b.jpg,http://i.pinimg.com/400x/1b/6b/a6/1b6ba6059224f39572f4fba7213fdb00.jpg,bottomwear,0.381016,0.546989,0.626806,0.955201
http://i.pinimg.com/400x/e8/a5/e1/e8a5e11992d3bffd1fd30752592992ae.jpg,http://i.pinimg.com/400x/7f/06/e7/7f06e7a2ce4f8a6b0a2182d5e7b9e010.jpg,bottomwear,0.276699,0.466302,0.643204,0.910747
http://i.pinimg.com/400x/cd/d2/f4/cdd2f4af29d1ac766918c8d77645db2a.jpg,http://i.pinimg.com/400x/b4/8c/3a/b48c3a71fb3ea90f5038c65a921b0532.jpg,bottomwear,0.394477,0.335029,0.637609,0.497962
http://i.pinimg.com/400x/47/bc/56/47bc56975a2a399b70e9d56487f500b2.jpg,http://i.pinimg.com/400x/b9/4e/2c/b94e2cfadf952773a929ceadf760b5c9.jpg,bottomwear,0.385246,0.469945,0.622951,0.854281
http://i.pinimg.com/400x/bd/03/02/bd03029586f53904eb0a6ea12314c541.jpg,http://i.pinimg.com/400x/a9/29/5d/a9295db4930e3d8781f836f02a331dee.jpg,bottomwear,0.04038,0.372972,0.581933,0.95064
http://i.pinimg.com/400x/cf/bf/a6/cfbfa692fb2300189221df672d68d4f6.jpg,http://i.pinimg.com/400x/38/20/8f/38208fb4718af2eb6f9e46535437c7d5.jpg,bottomwear,0.286041,0.537341,0.544622,0.879781
http://i.pinimg.com/400x/6f/28/4c/6f284c6b8cc5462c0af610fdb0202006.jpg,http://i.pinimg.com/400x/b7/95/b8/b795b81f910fdd9bb3505033a5b41774.jpg,bottomwear,0.381352,0.456702,0.642914,0.859907
http://i.pinimg.com/400x/05/93/0f/05930f543b8b556960ac7e18ef99c949.jpg,http://i.pinimg.com/400x/b4/e5/2a/b4e52a4300ace03bd5069d6929e2e334.jpg,bottomwear,0.385264,0.479407,0.646692,0.770319
http://i.pinimg.com/400x/0a/18/d7/0a18d7601cda0cfb72637420ef27a77d.jpg,http://i.pinimg.com/400x/79/24/d3/7924d3eed80039e8b6f0d72898c5d612.jpg,bottomwear,0.625678,0.284582,0.852724,0.748325
http://i.pinimg.com/400x/af/62/23/af6223f4dd2b8e710cbc2101b5033fdc.jpg,http://i.pinimg.com/400x/b5/f0/f3/b5f0f3f6af24018d0782ec6f6356c968.jpg,bottomwear,0.404372,0.469945,0.603825,0.881603
http://i.pinimg.com/400x/10/82/f5/1082f57ea883de8e7c0e9955e25227f3.jpg,http://i.pinimg.com/400x/ff/7d/39/ff7d39b52eab92dd3b744f26b3652817.jpg,bottomwear,0.162353,0.180328,1.0,1.0
http://i.pinimg.com/400x/e8/e4/d8/e8e4d821bc1d430c5647c41f3d0e70d1.jpg,http://i.pinimg.com/400x/76/04/17/7604175fd2bda877332de432f7998fc9.jpg,bottomwear,0.241278,0.688739,0.767702,1.0
http://i.pinimg.com/400x/e4/d7/31/e4d731f15c9cee4f1893b2e5a762b7ef.jpg,http://i.pinimg.com/400x/81/57/55/81575576d8ff623ede271094feedf9a5.jpg,bottomwear,0.454042,0.591694,0.640024,0.80057
http://i.pinimg.com/400x/1d/4a/93/1d4a93743a1d8174936551b49af36d63.jpg,http://i.pinimg.com/400x/c2/c4/3c/c2c43ce039457308c491b026223f1ae7.jpg,bottomwear,0.414924,0.402813,0.640742,0.761726
http://i.pinimg.com/400x/03/99/5f/03995f4d02348f0b43151f5a1bb88915.jpg,http://i.pinimg.com/400x/d7/23/1d/d7231d313404ab5fe097821959767844.jpg,bottomwear,0.295082,0.504554,0.73224,0.865209
http://i.pinimg.com/400x/3f/7a/85/3f7a85c1c2a1276499b04bed9d75db61.jpg,http://i.pinimg.com/400x/e0/52/56/e052569860c6ebcb3a3138d0843c46ed.jpg,bottomwear,0.194233,0.696914,0.790715,1.0
http://i.pinimg.com/400x/15/f1/5a/15f15a00a20a9483292b2c04f88da813.jpg,http://i.pinimg.com/400x/7e/29/f2/7e29f2e544e1798adda052cbc8d10ba5.jpg,bottomwear,0.494536,0.446266,0.915301,0.688525
http://i.pinimg.com/400x/6f/52/fe/6f52fee603cdf15ba8c633e478d73748.jpg,http://i.pinimg.com/400x/47/91/e9/4791e93ebc0571a1da5e6c3d6b776ced.jpg,bottomwear,0.370358,0.381707,0.625766,0.844509
http://i.pinimg.com/400x/2b/32/28/2b322838e76fe4786efccc6fbfbb2523.jpg,http://i.pinimg.com/400x/a0/af/71/a0af7158317ec78afdd92e694079151a.jpg,bottomwear,0.776279,0.013594,0.998199,0.539367
http://i.pinimg.com/400x/de/8b/d6/de8bd6484f1ee4e29696df898208f462.jpg,http://i.pinimg.com/400x/aa/46/de/aa46de4108965140db83c7fd5235fd9d.jpg,bottomwear,0.56548,0.507138,0.804752,0.870265
http://i.pinimg.com/400x/67/11/41/671141febcd458984b64d7957eb3a284.jpg,http://i.pinimg.com/400x/a3/5c/d1/a35cd17cd847cd911c1b88d124bdb887.jpg,bottomwear,0.153005,0.362477,0.672131,0.981785
http://i.pinimg.com/400x/ac/18/64/ac18640647d17f7b25c27299ab23b4e2.jpg,http://i.pinimg.com/400x/92/b1/f8/92b1f8fc0187138ee899871a69370dea.jpg,bottomwear,0.365256,0.395264,0.643653,0.908925
http://i.pinimg.com/400x/3e/95/2d/3e952dcb6995eda1813cd0926f49ff13.jpg,http://i.pinimg.com/400x/05/f2/19/05f219dee04e2994fe7dcd7303c423a7.jpg,bottomwear,0.247106,0.142507,0.711666,0.489424
http://i.pinimg.com/400x/d8/04/67/d804674f8dc2eb0b9302f565ef6d67c3.jpg,http://i.pinimg.com/400x/e5/6c/0c/e56c0c5fb5b261b11701eaed87c29ef8.jpg,bottomwear,0.606687,0.309157,0.902191,0.778128
http://i.pinimg.com/400x/3f/24/13/3f24131f9c320e60ddde2ddb171ce7cf.jpg,http://i.pinimg.com/400x/7d/4f/29/7d4f297c0d6b47c5da9dda635cbdcfa4.jpg,bottomwear,0.358859,0.340448,0.666495,0.755062
http://i.pinimg.com/400x/8d/14/41/8d1441d3e54f4e37a498db0b32a577c9.jpg,http://i.pinimg.com/400x/69/26/69/692669e0198dfcc828b86f89fe13434c.jpg,bottomwear,0.317961,0.420765,0.635922,0.910747
http://i.pinimg.com/400x/96/c2/b0/96c2b0adc9637f898003852d97478000.jpg,http://i.pinimg.com/400x/8b/eb/d2/8bebd294959a314248899386fe79840a.jpg,bottomwear,0.398825,0.472523,0.652349,0.825369
http://i.pinimg.com/400x/96/62/12/966212ae7fa853c465fbd603154dddde.jpg,http://i.pinimg.com/400x/34/08/d4/3408d41dd3489be674bd4624f66da9f1.jpg,bottomwear,0.345942,0.378314,0.950921,0.808863
http://i.pinimg.com/400x/67/b4/5d/67b45df135ae35e9a337d20ec7d2ea8c.jpg,http://i.pinimg.com/400x/8f/3a/54/8f3a540032496ecb648f50fca085677e.jpg,bottomwear,0.361727,0.482904,0.648009,0.873111
http://i.pinimg.com/400x/b0/3a/b0/b03ab045237eda8a78ba6d8de6d3179f.jpg,http://i.pinimg.com/400x/e2/b3/7e/e2b37ed53d915ff439368258fe700f16.jpg,bottomwear,0.330922,0.060819,0.758296,0.814723
http://i.pinimg.com/400x/10/89/7a/10897ab0cd611593bc998e8387a96dca.jpg,http://i.pinimg.com/400x/c3/c6/76/c3c6767fd477a1d07b6e35d70db7e909.jpg,bottomwear,0.340564,0.528294,0.575196,0.9235
http://i.pinimg.com/400x/3d/f2/a8/3df2a86d8d1d98def4ed217b12179194.jpg,http://i.pinimg.com/400x/94/d3/29/94d3293b7802994ec3ac3333b58b0509.jpg,bottomwear,0.354545,0.799636,0.669091,1.0
http://i.pinimg.com/400x/4b/cc/93/4bcc939011c4cea6c4963f46a83eb6ab.jpg,http://i.pinimg.com/400x/cb/5d/41/cb5d41d72100aa658c2712870af34dbd.jpg,bottomwear,0.368852,0.354015,0.748634,0.95073
http://i.pinimg.com/400x/e4/b9/70/e4b97010ca79ed5c8c478be62d5af0ea.jpg,http://i.pinimg.com/400x/0b/cd/f2/0bcdf2398b513768cbe5b580ddc3aff3.jpg,bottomwear,0.374935,0.480791,0.618519,0.877047
http://i.pinimg.com/400x/ca/d9/b5/cad9b5c6cc7c8492de1c79ff4961e198.jpg,http://i.pinimg.com/400x/1b/a4/5e/1ba45e04250275d622313c21ea024983.jpg,bottomwear,0.555397,0.835238,0.678841,0.988038
http://i.pinimg.com/400x/56/02/96/5602962d37976ef26ec0991e60214079.jpg,http://i.pinimg.com/400x/cc/ec/d1/ccecd138d581a694a61df1af0fe829c0.jpg,bottomwear,0.722416,0.293279,1.0,0.707549
http://i.pinimg.com/400x/47/81/7e/47817e1471a71ae15289f03086d9e7c5.jpg,http://i.pinimg.com/400x/74/91/27/74912721de92cb866650abfba6cd7b31.jpg,bottomwear,0.254854,0.619308,0.650485,0.876138
http://i.pinimg.com/400x/00/6e/4b/006e4b2371290b3cd2e4cfc4e4949de7.jpg,http://i.pinimg.com/400x/b4/80/44/b480448790453aa9890f4f0ac855bbe2.jpg,bottomwear,0.701847,0.708087,0.83208,0.963601
http://i.pinimg.com/400x/5a/1c/8e/5a1c8e932e364d4bcb608aefd499cfec.jpg,http://i.pinimg.com/400x/2d/34/fd/2d34fd06bc8546b907150c44837e0dea.jpg,bottomwear,0.44878,0.443431,0.741463,0.611314
http://i.pinimg.com/400x/3b/ee/1a/3bee1aca67b722a525615dc419f7c079.jpg,http://i.pinimg.com/400x/79/7c/cf/797ccf7e233d4eade2bae2d667ca89f8.jpg,bottomwear,0.233216,0.467628,0.599932,1.0
http://i.pinimg.com/400x/ab/20/ba/ab20babad4f4a5b917f1a68c6efd2603.jpg,http://i.pinimg.com/400x/f8/e0/88/f8e0880f113fa775b77558bbb256a2ef.jpg,bottomwear,0.528917,0.550599,0.753206,0.664034
http://i.pinimg.com/400x/8d/d6/02/8dd60237f14ce0b94b566205e9415c5b.jpg,http://i.pinimg.com/400x/76/b8/4a/76b84a003a01dbf16824d5ae90ba8f27.jpg,bottomwear,0.402865,0.478912,0.602998,0.763106
http://i.pinimg.com/400x/5a/fa/da/5afada646a6bfbc78c3d92bedee9dcec.jpg,http://i.pinimg.com/400x/2e/35/b5/2e35b52dbb0629784a903d1dbd7c6c46.jpg,bottomwear,0.406028,0.421856,0.695981,0.85938
http://i.pinimg.com/400x/32/3f/60/323f6064c60204d3e633f50753949145.jpg,http://i.pinimg.com/400x/f7/a9/76/f7a9765341e77f01ca93b1fd96d5fb0b.jpg,bottomwear,0.524581,0.35006,1.0,0.679787
http://i.pinimg.com/400x/58/a4/9a/58a49aebc2d660d68c86f00a5e082591.jpg,http://i.pinimg.com/400x/ad/db/3e/addb3efe26da2043b7d5c1dc3157e6c3.jpg,bottomwear,0.305245,0.416715,0.668721,0.91943
http://i.pinimg.com/400x/69/fa/d4/69fad49b5ccea9912a0c3ca63dbe2311.jpg,http://i.pinimg.com/400x/4c/9a/34/4c9a3409b2982a86b9b10aed5dd7500e.jpg,bottomwear,0.145119,0.481752,0.414248,0.669708
http://i.pinimg.com/400x/a7/3e/40/a73e405f0bf5783b9242ad2284010813.jpg,http://i.pinimg.com/400x/ec/07/7a/ec077a05e88d0240317a2d87dfd83324.jpg,bottomwear,0.453883,0.489982,0.606796,0.692168
http://i.pinimg.com/400x/8e/5b/e8/8e5be88b9146c3f0187839d820c1aa35.jpg,http://i.pinimg.com/400x/55/b4/ac/55b4acb5e8f8d0df79fc5c3519db945a.jpg,bottomwear,0.321243,0.611157,0.694055,1.0
http://i.pinimg.com/400x/cb/74/fe/cb74fe9e85bd6fb3db10de27e983fd9c.jpg,http://i.pinimg.com/400x/d8/3f/a9/d83fa9917e00cc02c89718313e4d35f5.jpg,bottomwear,0.345455,0.390909,0.6,0.872727
http://i.pinimg.com/400x/bb/78/b8/bb78b8cefb1b37994778f2d665cfd4f1.jpg,http://i.pinimg.com/400x/a3/c3/45/a3c34562a9a03796ec75ac7becb94a2f.jpg,bottomwear,0.377465,0.485853,0.770458,0.676609
http://i.pinimg.com/400x/8e/3a/69/8e3a6988d0212ef66d42b209c056dcf7.jpg,http://i.pinimg.com/400x/7d/a0/1d/7da01d20316d9bd8c85b6143f5b0681b.jpg,bottomwear,0.250698,0.117966,0.777237,0.481518
http://i.pinimg.com/400x/08/c4/26/08c4262b7f20d9173b15fa6995732a4c.jpg,http://i.pinimg.com/400x/0a/38/27/0a3827c658de554e3b768c762af22d75.jpg,bottomwear,0.375209,0.461953,0.572951,0.756664
http://i.pinimg.com/400x/39/fe/d0/39fed014fa13c3130221c7da7674677f.jpg,http://i.pinimg.com/400x/19/00/34/190034a0a42d316d335c6819c4186659.jpg,bottomwear,0.36627,0.608642,0.602506,0.872128
http://i.pinimg.com/400x/76/c1/10/76c1104a03ccf08f598aa2efbbb20fea.jpg,http://i.pinimg.com/400x/04/c8/8e/04c88e8e01fe63fbec2143e30f328679.jpg,bottomwear,0.467328,0.375952,0.770939,0.591101
http://i.pinimg.com/400x/24/c3/93/24c393d19ea2711e7325596b9f131efa.jpg,http://i.pinimg.com/400x/d6/48/3d/d6483d1901ead5c0ba309a9d66d4728c.jpg,bottomwear,0.403527,0.573587,0.616483,0.850157
http://i.pinimg.com/400x/ac/18/64/ac18640647d17f7b25c27299ab23b4e2.jpg,http://i.pinimg.com/400x/52/16/5d/52165d9422d20b4bcdd8a2e1da711f77.jpg,bottomwear,0.370909,0.430909,0.921818,0.947273
http://i.pinimg.com/400x/8e/cd/45/8ecd45c214bba029bc01ebc41a2ac794.jpg,http://i.pinimg.com/400x/c1/ec/fd/c1ecfd4af7e9a8109e8a57390ccd1f5f.jpg,bottomwear,0.358248,0.399303,0.60215,0.88537
http://i.pinimg.com/400x/a1/6b/9e/a16b9e8601b5d59c4c007a6a417eaa92.jpg,http://i.pinimg.com/400x/10/cc/41/10cc41a8c61aaca4ceec55b762f3450f.jpg,bottomwear,0.366505,0.395264,0.626214,0.857923
http://i.pinimg.com/400x/7e/2e/db/7e2edbc18b795c5e34c64b2d97a158c9.jpg,http://i.pinimg.com/400x/7d/4f/29/7d4f297c0d6b47c5da9dda635cbdcfa4.jpg,bottomwear,0.358859,0.340448,0.666495,0.755062
http://i.pinimg.com/400x/71/7d/39/717d39b329c49e835e9431dc965fe406.jpg,http://i.pinimg.com/400x/3a/20/e4/3a20e4b8ce312251c71bae8d2d6cdc6a.jpg,bottomwear,0.338565,0.343066,0.7287,0.970803
http://i.pinimg.com/400x/b7/46/49/b74649d4edc9c92d2f027c4e9ca83867.jpg,http://i.pinimg.com/400x/ba/9a/b7/ba9ab7d0aa66f623ed9c7aff30c164bf.jpg,bottomwear,0.422679,0.861417,0.613856,1.0
http://i.pinimg.com/400x/1e/01/d2/1e01d25606a4cd4db9ef21224c495c47.jpg,http://i.pinimg.com/400x/af/9f/58/af9f58977643dc2e4fab81849c7ed448.jpg,bottomwear,0.428786,0.588579,0.679633,0.830732
http://i.pinimg.com/400x/79/f3/0e/79f30ea26643cb5cf0c462690c12a2d9.jpg,http://i.pinimg.com/400x/1a/b9/e2/1ab9e2ad168747f3d66e22d0e2b7a29a.jpg,bottomwear,0.425426,0.512906,0.820793,0.864739
http://i.pinimg.com/400x/0c/85/ee/0c85ee58ea8d1ccf98507f1e472131d9.jpg,http://i.pinimg.com/400x/c1/a6/66/c1a66641f8266912908df99b30e9ba76.jpg,bottomwear,0.37338,0.456951,0.786319,0.798621
http://i.pinimg.com/400x/c4/e8/ca/c4e8ca061823ec69193092f9975009c2.jpg,http://i.pinimg.com/400x/fc/a1/ad/fca1ad120cf1b32b1a6350351c00534e.jpg,bottomwear,0.15247,0.438149,0.772963,0.814125
http://i.pinimg.com/400x/c6/b7/4d/c6b74d6284d3f8d2ce9e098c3e42d329.jpg,http://i.pinimg.com/400x/93/5d/64/935d64bde00557e2fb3e0fcd240a241e.jpg,bottomwear,0.288835,0.424408,0.599515,0.826958
http://i.pinimg.com/400x/28/b7/fb/28b7fb3f3211097df5dd1133995bb4ef.jpg,http://i.pinimg.com/400x/91/98/1e/91981e7b38066aad43028e05beb30b2e.jpg,bottomwear,0.543681,0.82744,0.675451,0.98195
http://i.pinimg.com/400x/f5/a9/c8/f5a9c8cb3736d2019d4064c0edcf0316.jpg,http://i.pinimg.com/400x/23/b4/98/23b498b05481d7b24902bfa91564568f.jpg,bottomwear,0.63129,0.698074,0.93247,0.947632
http://i.pinimg.com/400x/76/7a/88/767a88ab47adf83950ee2ab61fa4322c.jpg,http://i.pinimg.com/400x/20/d0/29/20d029be86ff2c27958ca6d7ccae34fd.jpg,bottomwear,0.17215,0.442985,0.548536,0.63184
http://i.pinimg.com/400x/f9/02/76/f9027612dcb23638fe7f32687ea942e1.jpg,http://i.pinimg.com/400x/75/15/4f/75154ff71dc0541163a4642ec91459d6.jpg,bottomwear,0.232188,0.459009,0.628638,0.912146
http://i.pinimg.com/400x/b6/2b/6d/b62b6d2a7d3d01ec7cd3097f0f9ec152.jpg,http://i.pinimg.com/400x/0c/ef/85/0cef85bb6c176e94abaa9e387f1dc19d.jpg,bottomwear,0.462931,0.0,0.734608,0.541899
http://i.pinimg.com/400x/b5/78/28/b57828fa1918c44c66f102667876bb01.jpg,http://i.pinimg.com/400x/9f/69/d1/9f69d131e735f88b946efb55444caa37.jpg,bottomwear,0.342441,0.114754,0.690346,0.859745
http://i.pinimg.com/400x/23/03/db/2303dbc959e47f7a036ab55d6c3dbd4f.jpg,http://i.pinimg.com/400x/a9/23/99/a92399a7ab7a4b62b2120da9d6bf1bf6.jpg,bottomwear,0.234973,0.570128,0.84153,1.0
http://i.pinimg.com/400x/e4/d4/7d/e4d47d40a789156d29399476abfdcb66.jpg,http://i.pinimg.com/400x/ac/84/79/ac8479cbb670dfe303ceaa734d1eabe0.jpg,bottomwear,0.32786,0.116506,0.749563,0.464385
http://i.pinimg.com/400x/65/87/12/65871210e3504481a03607c6848ad210.jpg,http://i.pinimg.com/400x/32/b1/0c/32b10c3fd8058bcfd9e3e08094f3c773.jpg,bottomwear,0.445872,0.198543,0.744954,0.82878
http://i.pinimg.com/400x/b4/e4/0a/b4e40aa33f8b4af36dbd4ee8f8be8237.jpg,http://i.pinimg.com/400x/76/ef/89/76ef890abd0fe54448f3d0c05215a69a.jpg,bottomwear,0.530191,0.602731,0.816993,0.814255
http://i.pinimg.com/400x/86/5d/a1/865da124871041b1091f2a532ee39f7d.jpg,http://i.pinimg.com/400x/69/5b/ff/695bffea45e2bc768fcd4a17218d0c0e.jpg,bottomwear,0.638833,0.473296,0.974028,0.742805
http://i.pinimg.com/400x/2e/60/57/2e60570e47bf01eb001fe7a7d1444d46.jpg,http://i.pinimg.com/400x/52/ba/dd/52badd83325521bbec94aa3d486cc81d.jpg,bottomwear,0.295455,0.525455,0.734091,0.801818
http://i.pinimg.com/400x/30/f7/a4/30f7a4db4671d0343512bdd7fe74b643.jpg,http://i.pinimg.com/400x/ac/b3/2a/acb32a59e08b185f1b13088d03556901.jpg,bottomwear,0.394791,0.504851,0.630988,0.767874
http://i.pinimg.com/400x/6b/ba/4f/6bba4f974823d53f727eaab68f07185f.jpg,http://i.pinimg.com/400x/e4/5d/a5/e45da57b059cf6499d3302d3499f8526.jpg,bottomwear,0.727491,0.209189,0.920907,0.4934
http://i.pinimg.com/400x/6f/7c/a6/6f7ca682f2bc192915c5d823ac4aa2bb.jpg,http://i.pinimg.com/400x/c0/f9/eb/c0f9ebe68d475110cce58e4090a7b265.jpg,bottomwear,0.353247,0.482297,0.679215,0.912519
http://i.pinimg.com/400x/e8/c0/b0/e8c0b0533175bd748c16711c2a6369f4.jpg,http://i.pinimg.com/400x/2b/1b/5a/2b1b5ab1bcfd945953f162f7d82c02ee.jpg,bottomwear,0.415164,0.326783,0.786613,0.84963
http://i.pinimg.com/400x/e9/61/3e/e9613e619f3ff93753fd7c036c079d1b.jpg,http://i.pinimg.com/400x/a9/4a/64/a94a64a1e57f8ea1f9bc0eec60187d81.jpg,bottomwear,0.072194,0.694016,0.68511,1.0
http://i.pinimg.com/400x/99/3d/59/993d597105e818082c3cdfe146a65fcf.jpg,http://i.pinimg.com/400x/72/07/0d/72070d6e2f9e79d29020a363610e5a40.jpg,bottomwear,0.387991,0.564663,0.524249,0.856102
http://i.pinimg.com/400x/36/e7/c7/36e7c7b465887550d04d25394e0a5215.jpg,http://i.pinimg.com/400x/a9/d9/f2/a9d9f2744072c4acbc10c89c776a9e60.jpg,bottomwear,0.157163,0.317059,0.527838,0.969602
http://i.pinimg.com/400x/d7/da/6b/d7da6b3ed0bd9bf88c1a291529499d97.jpg,http://i.pinimg.com/400x/ed/47/0c/ed470c48c2f9cb8b51f09a4b568419c0.jpg,bottomwear,0.478764,0.489505,0.653821,0.824892
http://i.pinimg.com/400x/16/0e/99/160e998f919a7f8dc7d55e0171c9db23.jpg,http://i.pinimg.com/400x/4b/ad/68/4bad68eec6bcdab0c276073b31b73769.jpg,bottomwear,0.365361,0.497468,0.66717,0.934211
