product,scene,category,XMIN,YMIN,XMAX,YMAX
http://i.pinimg.com/400x/d0/98/49/d09849966dbac1ad7fa7a2a155d1e7ba.jpg,http://i.pinimg.com/400x/4b/4e/2d/4b4e2d857092cb8c072b62feee4b9b67.jpg,footwear,0.215596,0.806922,0.548165,0.974499
http://i.pinimg.com/400x/d3/07/e5/d307e58b65fccd783fea4f57b50eefe6.jpg,http://i.pinimg.com/400x/f3/43/0e/f3430e672d8efffe050d057947687adc.jpg,footwear,0.218182,0.805915,0.843636,0.970425
http://i.pinimg.com/400x/bd/fa/2a/bdfa2aa9cae6a0a8a0b3ede4db3a2b36.jpg,http://i.pinimg.com/400x/f0/5f/16/f05f16ac4231d53da98ff3a229de6e56.jpg,footwear,0.505774,0.663614,0.692866,0.733108
http://i.pinimg.com/400x/23/72/73/237273c7578081861da20ad3290dada0.jpg,http://i.pinimg.com/400x/b0/f2/ed/b0f2edec695f7621bb3634f3382d5f7c.jpg,footwear,0.449029,0.823636,0.570388,0.936364
http://i.pinimg.com/400x/6f/51/a1/6f51a176d2f4f807c8493d5f59bd225d.jpg,http://i.pinimg.com/400x/62/e7/9b/62e79b2cc3745e022c1bd69b6eaf4902.jpg,footwear,0.385246,0.830601,0.562842,0.925319
http://i.pinimg.com/400x/36/97/61/36976117127efd720559c667b812ce1f.jpg,http://i.pinimg.com/400x/53/ce/e0/53cee0e1d55c39e251f1713df06bfd66.jpg,footwear,0.705717,0.841855,0.882761,0.980607
http://i.pinimg.com/400x/a3/83/76/a3837660bb59c208384a0b5d1936721b.jpg,http://i.pinimg.com/400x/da/f9/28/daf928d89903b0054f60a31f4c7acb97.jpg,footwear,0.359131,0.253061,1.0,0.877026
http://i.pinimg.com/400x/57/db/bf/57dbbf432256327bb6d76a29148e62c4.jpg,http://i.pinimg.com/400x/9c/73/90/9c73901340b42e8a3fe73e5ca613ca2d.jpg,footwear,0.480066,0.114079,0.652081,0.284471
http://i.pinimg.com/400x/cb/9c/52/cb9c52f9e2373d35b26f7bd06c5f817e.jpg,http://i.pinimg.com/400x/e7/53/b6/e753b69668f5d8288d012657109a3fab.jpg,footwear,0.465284,0.835331,0.584865,0.977532
http://i.pinimg.com/400x/2b/33/54/2b33543a89f18f9ec1094490b0802677.jpg,http://i.pinimg.com/400x/f0/98/3d/f0983dd6b570acc79ff369ab7a6abd0f.jpg,footwear,0.457325,0.847774,0.620455,0.986713
http://i.pinimg.com/400x/0a/e1/17/0ae11753604c0b53750d792d61b79f47.jpg,http://i.pinimg.com/400x/75/86/bb/7586bbe9faa99e40afee71be54c1fd62.jpg,footwear,0.182728,0.459626,0.738406,1.0
http://i.pinimg.com/400x/a5/26/9b/a5269b393a0c6e2e126b41bbb9981657.jpg,http://i.pinimg.com/400x/24/aa/02/24aa025315af659ce3bc29f1b3fe268e.jpg,footwear,0.438636,0.8,0.543182,0.903636
http://i.pinimg.com/400x/bc/cb/f1/bccbf1ab0a7e2a6f8823f4e5d6f604cf.jpg,http://i.pinimg.com/400x/77/e6/5a/77e65a7083c4d40128f324deff52ef17.jpg,footwear,0.444194,0.75846,0.587975,0.858802
http://i.pinimg.com/400x/2b/32/16/2b3216e46fefa111fbac21c6b131cdcd.jpg,http://i.pinimg.com/400x/1a/24/2f/1a242ff9adc8a607fb81523aa8d8fb4f.jpg,footwear,0.664068,0.396046,1.0,0.991211
http://i.pinimg.com/400x/f0/7d/d3/f07dd351a7698ed3bc0e8847d630bef7.jpg,http://i.pinimg.com/400x/8a/10/a6/8a10a6b062370fc8633d2d4b31801351.jpg,footwear,0.364464,0.835841,0.583192,0.950202
http://i.pinimg.com/400x/7f/86/2a/7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,http://i.pinimg.com/400x/79/2c/f7/792cf72efb8e3d4b3b2611a82e3ac020.jpg,footwear,0.597174,0.804972,0.71267,0.940916
http://i.pinimg.com/400x/f2/13/47/f213470e35e1250e8b0b686bec2855b1.jpg,http://i.pinimg.com/400x/c3/9f/9c/c39f9cd1c66d174b346af7545df17b45.jpg,footwear,0.524535,0.821976,0.667879,0.999282
http://i.pinimg.com/400x/d4/20/f1/d420f1e5a6681cb5043aa46e62840ff3.jpg,http://i.pinimg.com/400x/e0/fa/34/e0fa34066dfa4fad1fe20cb8f70cc027.jpg,footwear,0.374353,0.758836,0.539454,0.870012
http://i.pinimg.com/400x/aa/3b/5b/aa3b5b99e6d33ba130a7b1e5531ab766.jpg,http://i.pinimg.com/400x/b7/76/3a/b7763ada993977b897e0dd3c4679e98c.jpg,footwear,0.279705,0.845219,0.407092,0.993604
http://i.pinimg.com/400x/7f/86/2a/7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,http://i.pinimg.com/400x/d1/c8/29/d1c8291fc6d4dfdb701cd640c9be783b.jpg,footwear,0.432425,0.795841,0.56189,0.976165
http://i.pinimg.com/400x/31/b7/b9/31b7b93f3cfae13dcc78c39f7688a37f.jpg,http://i.pinimg.com/400x/a6/29/9b/a6299be1fd5706fd657c764c48c534b0.jpg,footwear,0.003209,0.230202,0.963002,0.9857
http://i.pinimg.com/400x/f8/c6/03/f8c6037eb60f3dbf4de41b61bccd261c.jpg,http://i.pinimg.com/400x/d0/9b/bd/d09bbd1beef9d6ff5af2d9f667d8da22.jpg,footwear,0.492772,0.647518,0.692508,0.968482
http://i.pinimg.com/400x/3d/88/51/3d88519b103aae9cac46201ddd60d2c2.jpg,http://i.pinimg.com/400x/07/3b/a7/073ba758c08f332aff9ad41176e11400.jpg,footwear,0.495246,0.833559,0.62795,0.979923
http://i.pinimg.com/400x/0d/c5/bd/0dc5bdc38fae16e7a0f90b3539f58b17.jpg,http://i.pinimg.com/400x/55/1b/d6/551bd6cb776f430ac09868382b94a291.jpg,footwear,0.548506,0.258563,0.729155,0.545428
http://i.pinimg.com/400x/2d/ad/f4/2dadf497b8e7467b195784bbcdb6dd04.jpg,http://i.pinimg.com/400x/49/18/26/4918267d6f1cc1b2e0edcd32a17424f2.jpg,footwear,0.392772,0.848242,0.567253,0.995729
http://i.pinimg.com/400x/39/c3/46/39c346d5f548c54464db2a55462a9f64.jpg,http://i.pinimg.com/400x/92/cb/2d/92cb2d2aa9dfd479c7d94955cf02dde6.jpg,footwear,0.371364,0.759389,0.544047,0.861549
http://i.pinimg.com/400x/12/b1/a8/12b1a86f4dcdff2b9d2753aabd56839f.jpg,http://i.pinimg.com/400x/1c/d9/f5/1cd9f56a173c2fe260329a51d461b17b.jpg,footwear,0.449561,0.770492,0.649123,0.989071
http://i.pinimg.com/400x/90/e1/3e/90e13e47a0995f3ef458c755cdfe73c9.jpg,http://i.pinimg.com/400x/bc/e6/d8/bce6d886627789387f23e8f98b0aa127.jpg,footwear,0.440028,0.820781,0.644688,1.0
http://i.pinimg.com/400x/d1/ce/5b/d1ce5b3aac0c1beb2fbb5b0811ccc721.jpg,http://i.pinimg.com/400x/2c/3c/9a/2c3c9a478676e48eb0fba539b9892451.jpg,footwear,0.464908,0.860038,0.610996,0.983749
http://i.pinimg.com/400x/8d/6b/63/8d6b636062b20311934e1df56f055427.jpg,http://i.pinimg.com/400x/80/a8/a1/80a8a1b221a8ab90c881fa9f1908b366.jpg,footwear,0.627677,0.868153,0.76098,0.991606
http://i.pinimg.com/400x/ef/0a/17/ef0a17147995950ad0be956a630cc784.jpg,http://i.pinimg.com/400x/d0/0e/9f/d00e9f7acfc06ebffd73e192c0fadf26.jpg,footwear,0.416476,0.735883,0.727689,0.990893
http://i.pinimg.com/400x/ee/dd/56/eedd5653c75dceeb41dfe4fd4ff1b424.jpg,http://i.pinimg.com/400x/b4/3b/13/b43b1384a347541f5eef8c139455ad6f.jpg,footwear,0.418553,0.862714,0.538239,0.987815
http://i.pinimg.com/400x/c1/77/5e/c1775ef0a88d9b95773d024a1e8e8327.jpg,http://i.pinimg.com/400x/34/56/ee/3456ee36105ca33c7bf21767586e6603.jpg,footwear,0.243182,0.687273,0.602273,0.829091
http://i.pinimg.com/400x/1f/0c/c8/1f0cc807c645d73d467edb6782afbb9e.jpg,http://i.pinimg.com/400x/e3/1c/db/e31cdb0677a0b18be837799e643963b4.jpg,footwear,0.334226,0.84954,0.482365,1.0
http://i.pinimg.com/400x/51/82/76/518276936f6bf72a34ae84bba7527638.jpg,http://i.pinimg.com/400x/59/c3/4a/59c34aeb62820a823eefc6064865240f.jpg,footwear,0.666789,0.297663,0.989101,0.611619
http://i.pinimg.com/400x/5d/d9/4c/5dd94cc0bb288139c7002af04f790338.jpg,http://i.pinimg.com/400x/5d/29/61/5d2961f95ef9d9d8c379ed85396e4339.jpg,footwear,0.517562,0.434913,0.913966,0.958677
http://i.pinimg.com/400x/bb/f7/74/bbf77488209e98a69f2ee49418b6e9ac.jpg,http://i.pinimg.com/400x/fd/e8/e9/fde8e9d1db0aa031bb7a1c7c20a3050f.jpg,footwear,0.597453,0.032282,0.877833,0.374695
http://i.pinimg.com/400x/8d/49/3b/8d493bb986aaccd5ba7eb729bae920f6.jpg,http://i.pinimg.com/400x/f0/f5/aa/f0f5aaf17cc1d88078c709a2485f3995.jpg,footwear,0.669351,0.85909,0.886433,1.0
http://i.pinimg.com/400x/ac/a8/2a/aca82a6a8ebce1aeff87f83a1436f63e.jpg,http://i.pinimg.com/400x/35/88/ae/3588ae372948dde8a8cfb39eda1c8898.jpg,footwear,0.660053,0.4985,0.986443,0.965739
http://i.pinimg.com/400x/ef/ec/f7/efecf77a60e3a1f054b43e9cfb9740e2.jpg,http://i.pinimg.com/400x/e6/d4/93/e6d4937f4f6c1675ea6777533a236b81.jpg,footwear,0.34799,0.836815,0.51889,1.0
http://i.pinimg.com/400x/a6/c6/ac/a6c6acb96ef8d2fa9eb4b55f3adc5019.jpg,http://i.pinimg.com/400x/1f/3d/b5/1f3db524f6fa05cf51cbe8283c416f1b.jpg,footwear,0.525149,0.715638,0.667049,0.845338
http://i.pinimg.com/400x/95/1b/71/951b71a85fd31ac2d696dc1bcdd31648.jpg,http://i.pinimg.com/400x/8b/21/53/8b215371b0bbaecbfffce7d0079c1017.jpg,footwear,0.441818,0.863139,0.623636,0.99635
http://i.pinimg.com/400x/67/63/b8/6763b8338457299f315a0c5c91fadf78.jpg,http://i.pinimg.com/400x/f4/6c/19/f46c197965d2a6e9c154c9706b423846.jpg,footwear,0.560801,0.862696,0.746734,1.0
http://i.pinimg.com/400x/b0/6b/4b/b06b4b65f69df4d409e015ffaa955d3d.jpg,http://i.pinimg.com/400x/27/ff/b3/27ffb33af3105af6a3dcb7142f34afec.jpg,footwear,0.480651,0.902835,0.624563,1.0
http://i.pinimg.com/400x/2a/fc/74/2afc74b968fd57edab5c32c0b6a6d359.jpg,http://i.pinimg.com/400x/30/24/07/302407534913b61fb7f10e34a72dddec.jpg,footwear,0.768888,0.86177,1.0,0.98942
http://i.pinimg.com/400x/ed/f3/bd/edf3bdbeb9ea2514ef0b3f117bb183f4.jpg,http://i.pinimg.com/400x/a2/53/d1/a253d1c619754b01731d7bd438ff4437.jpg,footwear,0.458881,0.797885,0.575634,0.937861
http://i.pinimg.com/400x/e3/ae/ac/e3aeac5d01a20d5793510103347975f4.jpg,http://i.pinimg.com/400x/e2/59/2b/e2592b5193b6eb15c39080cf8119b382.jpg,footwear,0.097983,0.861818,0.279539,0.978182
http://i.pinimg.com/400x/99/c8/af/99c8af2769aef0c427d691b811d7bbbb.jpg,http://i.pinimg.com/400x/84/f2/f6/84f2f62aaf235a9abfe95d7fd595ef86.jpg,footwear,0.317569,0.267093,0.579949,0.508771
http://i.pinimg.com/400x/5a/d8/91/5ad891b2bd4209ea6be0bedf6490ea25.jpg,http://i.pinimg.com/400x/47/ef/d6/47efd60b769ed027cfe997845bdacfc4.jpg,footwear,0.2,0.847273,0.478182,0.98
http://i.pinimg.com/400x/94/71/2d/94712de343a90f3b5a05ebfb0a89324c.jpg,http://i.pinimg.com/400x/a0/3f/9b/a03f9b3e617259efa6b60d575b3f544c.jpg,footwear,0.315534,0.832423,0.543689,0.958106
http://i.pinimg.com/400x/49/a6/c2/49a6c2393d4f53bcb36d6a854b89673e.jpg,http://i.pinimg.com/400x/eb/0a/74/eb0a749f27e12674102477435038ec64.jpg,footwear,0.014271,0.917614,0.217575,0.985848
http://i.pinimg.com/400x/26/06/a4/2606a44a1966322cc3af6555be944363.jpg,http://i.pinimg.com/400x/8b/53/27/8b53276f97eac0d51c84201720201fd9.jpg,footwear,0.461319,0.843204,0.592436,1.0
http://i.pinimg.com/400x/2d/a0/7d/2da07dd61b5e66daad4c46e3ab9521a2.jpg,http://i.pinimg.com/400x/db/d3/2a/dbd32a75b5acd8e07de60e2521f5df85.jpg,footwear,0.280692,0.725036,0.542781,0.826601
http://i.pinimg.com/400x/00/be/f0/00bef040becb54347fb2ff2ccb6bbe16.jpg,http://i.pinimg.com/400x/45/01/e4/4501e4db94a7d30df96296c37aefb8d6.jpg,footwear,0.349744,0.853129,0.485529,1.0
http://i.pinimg.com/400x/ce/b7/61/ceb761166516c20f0cdfdcd645e5c298.jpg,http://i.pinimg.com/400x/72/ec/c2/72ecc255e3cf1a0e2ed960b6a2432577.jpg,footwear,0.499916,0.850402,0.641204,0.985034
http://i.pinimg.com/400x/d1/88/ae/d188ae50a0a36bbfc9d0ed1155b4b006.jpg,http://i.pinimg.com/400x/6c/91/15/6c9115a513b585ecce9a3c8a13dba02c.jpg,footwear,0.42,0.556364,0.569091,0.814545
http://i.pinimg.com/400x/30/8e/5b/308e5be4756ccf5b9bfcf370fd44b6bd.jpg,http://i.pinimg.com/400x/c6/ed/9a/c6ed9ad84f6155207d7fc078e55903b0.jpg,footwear,0.390777,0.765027,0.587379,0.992714
http://i.pinimg.com/400x/7a/a9/d3/7aa9d3ddd5cf71f7cdff073b5cd46a3c.jpg,http://i.pinimg.com/400x/7a/1f/2e/7a1f2edd5af6a2e700d9159739fffd43.jpg,footwear,0.379506,0.758229,0.517806,0.865305
http://i.pinimg.com/400x/d6/e9/43/d6e943cabd505218015f3a557e2b9bbf.jpg,http://i.pinimg.com/400x/84/20/fe/8420fe752e8788be709639aafa73e6a5.jpg,footwear,0.0,0.422302,0.254492,0.936881
http://i.pinimg.com/400x/16/47/a1/1647a1144c10f3d5ef115f257df072cd.jpg,http://i.pinimg.com/400x/bd/a3/48/bda348a7283d3c03d4b869b635cde1d0.jpg,footwear,0.479487,0.608379,0.646154,0.945355
http://i.pinimg.com/400x/fd/f0/b0/fdf0b0a00475b03a0364480af5796731.jpg,http://i.pinimg.com/400x/66/cf/13/66cf139aa65fcf428cc3285738f78938.jpg,footwear,0.797219,0.443496,0.997604,0.653341
http://i.pinimg.com/400x/40/70/3e/40703e43cc603f98027543144b4119da.jpg,http://i.pinimg.com/400x/f2/bd/67/f2bd67e9b9986d4416e5e2396446c99c.jpg,footwear,0.518919,0.860825,0.701609,1.0
http://i.pinimg.com/400x/ef/9b/6a/ef9b6ad958b639220a69c4efbf9da5f2.jpg,http://i.pinimg.com/400x/fc/89/e4/fc89e414c1fae9a9f330d9788dc83eaf.jpg,footwear,0.369515,0.42623,0.713626,0.693989
http://i.pinimg.com/400x/85/64/d6/8564d66ddebd3d800e3f091985e5904a.jpg,http://i.pinimg.com/400x/9c/c9/16/9cc916089e89e5683bd72362bd9edc1a.jpg,footwear,0.642237,0.437873,0.980293,0.623892
http://i.pinimg.com/400x/f4/e5/ae/f4e5aed917291229ce2de64d34be4ecc.jpg,http://i.pinimg.com/400x/72/17/c3/7217c34dec552e7da3d69134c413db80.jpg,footwear,0.026596,0.082595,0.974826,0.523146
http://i.pinimg.com/400x/02/f1/73/02f173cdaa2bb7a9aefa742bfdd71e65.jpg,http://i.pinimg.com/400x/18/57/94/18579424412b2c9ca440808108deaa5e.jpg,footwear,0.667042,0.655443,1.0,1.0
http://i.pinimg.com/400x/00/c7/db/00c7db1db789b31587f10f4a9678108e.jpg,http://i.pinimg.com/400x/e1/a6/a5/e1a6a53987fb24d6603c30b73fcdf602.jpg,footwear,0.177395,0.845537,0.376165,1.0
http://i.pinimg.com/400x/a9/ef/88/a9ef882bec38c9a81c73c5380373162c.jpg,http://i.pinimg.com/400x/8c/25/d4/8c25d477a4a3af91670e6829185afab6.jpg,footwear,0.482169,0.845782,0.605736,1.0
http://i.pinimg.com/400x/59/3a/6b/593a6bd39298d58f3ddadbe53eab3494.jpg,http://i.pinimg.com/400x/3c/f3/66/3cf3664adcd84af055b09cdce9fd47cb.jpg,footwear,0.507122,0.860115,0.681708,0.993684
http://i.pinimg.com/400x/79/ce/05/79ce05d99306ab8855f1d28052471ef2.jpg,http://i.pinimg.com/400x/bc/a9/d4/bca9d4e6ff3af3673daa0bb65d885d5f.jpg,footwear,0.44902,0.870674,0.719608,0.989071
http://i.pinimg.com/400x/d1/84/30/d18430fdcb5f6b73fb9862ca3d92998c.jpg,http://i.pinimg.com/400x/5b/f6/60/5bf660015ea7cb9742de66be115c6204.jpg,footwear,0.472851,0.79235,0.552036,0.970856
http://i.pinimg.com/400x/51/82/76/518276936f6bf72a34ae84bba7527638.jpg,http://i.pinimg.com/400x/0c/6b/6a/0c6b6a39f37034528c877b02a44b0dbe.jpg,footwear,0.4957,0.824814,0.664255,0.971213
http://i.pinimg.com/400x/16/1f/22/161f22fa31a79442de8a02d640825e5a.jpg,http://i.pinimg.com/400x/9a/d6/d2/9ad6d269f366e0573c3e878ba5d4935b.jpg,footwear,0.503383,0.672848,0.645137,0.936487
http://i.pinimg.com/400x/5e/e3/48/5ee3487d19d70dc672c25b72024e8d70.jpg,http://i.pinimg.com/400x/2e/f3/50/2ef350a98151737b0d0710d7498740e1.jpg,footwear,0.531747,0.355454,0.955935,0.672349
http://i.pinimg.com/400x/fe/4e/f8/fe4ef8a4b4a5649b047ecd2940e07836.jpg,http://i.pinimg.com/400x/22/c5/56/22c556ffb01b09bbaa7a558a95757f7f.jpg,footwear,0.656209,0.678912,0.882678,0.882606
http://i.pinimg.com/400x/43/21/35/432135aab6b9de90532dcb963973e8d5.jpg,http://i.pinimg.com/400x/85/19/8e/85198e7e9078e33d701055437d01abf3.jpg,footwear,0.490816,0.087813,0.793126,0.567718
http://i.pinimg.com/400x/b0/64/ef/b064ef099ec52a3f611aacbe06322b2b.jpg,http://i.pinimg.com/400x/0f/7c/b4/0f7cb48c04f9a9626eb77c74aeb209db.jpg,footwear,0.47709,0.83405,0.600768,0.96637
http://i.pinimg.com/400x/08/93/01/089301c21569ce11e303214e633a4339.jpg,http://i.pinimg.com/400x/b0/1f/a9/b01fa9414a91c4de683a53c609a286aa.jpg,footwear,0.600345,0.476725,0.941428,0.695375
http://i.pinimg.com/400x/20/8d/63/208d63becc2fb3da92d8934daedf6ab8.jpg,http://i.pinimg.com/400x/a6/9b/fd/a69bfd73f9122cccf3895dc39b521209.jpg,footwear,0.702767,0.809114,0.823476,1.0
http://i.pinimg.com/400x/da/5d/f7/da5df7de942b12a0f5c7d8da0e05f490.jpg,http://i.pinimg.com/400x/f8/ec/2b/f8ec2bf40698224ed863cb93bb89f285.jpg,footwear,0.339806,0.817851,0.553398,0.905282
http://i.pinimg.com/400x/48/c8/06/48c806b2b5ea1099f316ad8e85312ef8.jpg,http://i.pinimg.com/400x/bb/43/b6/bb43b6f3244c3a4b418cdad419b6285b.jpg,footwear,0.44993,0.759803,0.58766,0.932853
http://i.pinimg.com/400x/a9/99/2c/a9992c081b35a7c594f9fc3562d35163.jpg,http://i.pinimg.com/400x/58/0a/e0/580ae073a0029c93740e1267b65733b9.jpg,footwear,0.381365,0.815087,0.549306,0.949412
http://i.pinimg.com/400x/1e/93/a5/1e93a579c5e00c06d20af5946cb2e1ca.jpg,http://i.pinimg.com/400x/b7/8e/b2/b78eb2a5768123c1f1eb1c47191b312f.jpg,footwear,0.493755,0.702586,0.67064,0.869439
http://i.pinimg.com/400x/df/70/f6/df70f6e7f7d566ed38a48c3a6eddae04.jpg,http://i.pinimg.com/400x/ac/2f/90/ac2f905ba8ec11a5f1509190c291b29d.jpg,footwear,0.709091,0.830909,0.809091,0.981818
http://i.pinimg.com/400x/c9/91/bd/c991bd30f3892a035051b26b5922ef89.jpg,http://i.pinimg.com/400x/33/e2/ba/33e2ba68bea0f4d94aea7435daef148c.jpg,footwear,0.472812,0.562042,0.632167,0.699812
http://i.pinimg.com/400x/b0/64/ef/b064ef099ec52a3f611aacbe06322b2b.jpg,http://i.pinimg.com/400x/4f/a6/2d/4fa62d55e00cf0b0bd742fc362730689.jpg,footwear,0.216495,0.905109,0.378007,0.965328
http://i.pinimg.com/400x/10/bc/74/10bc74caeca81ef9eb865cd23be16241.jpg,http://i.pinimg.com/400x/77/6a/c6/776ac6f4a162d338669629c125386505.jpg,footwear,0.53154,0.838926,0.644505,1.0
http://i.pinimg.com/400x/92/9e/e0/929ee01d79a6ac784b8044bd18918d25.jpg,http://i.pinimg.com/400x/26/9a/4b/269a4b0b0d880106ce56a3cdb77e58ef.jpg,footwear,0.404098,0.748326,0.540308,0.921896
http://i.pinimg.com/400x/af/aa/ee/afaaee43cc5f2983c3c69fb4b13a709e.jpg,http://i.pinimg.com/400x/59/3e/ce/593ece3c3dc90f581965c7839e6af386.jpg,footwear,0.0,0.496061,0.833596,0.918333
http://i.pinimg.com/400x/bf/59/73/bf5973659e593f272ff749e7b75b6c2f.jpg,http://i.pinimg.com/400x/ff/d5/87/ffd587e017683410e76a5d2c45341c50.jpg,footwear,0.809242,0.680531,0.934262,0.990186
http://i.pinimg.com/400x/41/c4/1e/41c41ec5b52dec91fa4448aae5471479.jpg,http://i.pinimg.com/400x/b8/4a/8d/b84a8d7424e5fbfdab24d0f33a44fcd3.jpg,footwear,0.433663,0.736985,0.565119,0.904681
http://i.pinimg.com/400x/61/ab/3d/61ab3d81dfe84efd68473319ce2831af.jpg,http://i.pinimg.com/400x/2f/72/21/2f7221a83b92da7a92dcb26b39d167b1.jpg,footwear,0.639344,0.79235,0.786885,1.0
http://i.pinimg.com/400x/51/82/76/518276936f6bf72a34ae84bba7527638.jpg,http://i.pinimg.com/400x/8e/4e/2b/8e4e2b19f46c7ca8a3d8c1c022886ad2.jpg,footwear,0.311475,0.652095,0.54918,0.918033
http://i.pinimg.com/400x/30/7b/e3/307be3de67075eaa42e67f324c6e57cb.jpg,http://i.pinimg.com/400x/e8/70/ab/e870ab21a7202f9194bd2154b1f3ada8.jpg,footwear,0.583599,0.823777,0.71068,0.948497
http://i.pinimg.com/400x/8b/1d/3a/8b1d3aa53fa77ae31390de10f7b6c99b.jpg,http://i.pinimg.com/400x/28/d6/9f/28d69f3a4ef46ed09460edebed556aab.jpg,footwear,0.49761,0.265334,0.726844,0.84748
http://i.pinimg.com/400x/97/a6/63/97a6638a4948bb7d64ffd604f608a46f.jpg,http://i.pinimg.com/400x/8c/c0/7d/8cc07dd6101bcc9e9e78196e98a9b025.jpg,footwear,0.466302,0.737705,0.52459,0.876138
http://i.pinimg.com/400x/89/9c/03/899c03bb6ca9c4d907301ec518470a6d.jpg,http://i.pinimg.com/400x/74/f7/cb/74f7cb95ccd661ecbcb145e7892754b3.jpg,footwear,0.524948,0.884982,0.755085,0.988134
http://i.pinimg.com/400x/27/ae/23/27ae233fee74915ff92bdefc74026798.jpg,http://i.pinimg.com/400x/2a/7c/68/2a7c685eb2ca8a2b15e8e7d15fd3279a.jpg,footwear,0.75799,0.024423,0.944703,0.180501
http://i.pinimg.com/400x/7f/86/2a/7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,http://i.pinimg.com/400x/cd/66/f0/cd66f0416195ae1ac2f895f23bc95f69.jpg,footwear,0.572234,0.854147,0.707566,0.983094
http://i.pinimg.com/400x/91/ca/22/91ca2205048197c1dcae077d121d39de.jpg,http://i.pinimg.com/400x/f5/a4/14/f5a414a219036d55afe29d01fd5bde07.jpg,footwear,0.52885,0.799622,0.658238,0.963801
